PLANT;PN_ASS;PN_COM;DATEFROM_VALID;BOM_QTY
71;C002272;F001796;06/07/12;0,61843
71;C002273;F000103;09/07/12;0,00795
71;C002273;F000270;09/07/12;0,002
71;C002273;F000323;10/10/16;0,00452
71;C002273;F000697;10/10/16;0,00476
71;C002273;F001919;07/03/17;0,00795
71;C002273;F001963;28/02/20;0,34202
71;C002273;F002029;09/07/12;0,15
71;C002273;F002211;09/07/12;0,0008
71;C002273;F002396;09/07/12;0,1
71;C002273;F002761;28/02/20;0,38
71;C002274;F000098;05/02/15;0,25428
71;C002274;F000214;05/02/15;0,16747
71;C002274;F000285;05/02/15;0,01446
71;C002274;F000325;05/02/15;0,015
71;C002274;F000469;05/02/15;0,01084
71;C002274;F000669;05/02/15;0,03012
71;C002274;F001656;05/02/15;0,01205
71;C002274;F002237;05/02/15;0,12048
71;C002274;F003414;09/10/19;0,12048
71;C002274;B001616;05/02/15;0,25482
71;C002275;F000491;02/01/20;0,86
71;C002275;F000696;02/01/20;0,13222
71;C002275;F001149;02/01/20;0,00778
71;C002276;F000004;10/07/12;0,004
71;C002276;F001934;10/07/12;0,004
71;C002276;F001963;03/07/19;0,31293
71;C002276;F001965;06/10/16;0,02
71;C002276;F002761;03/07/19;0,645
71;C002276;F003908;05/12/23;0,01407
71;C002276;C002276;04/11/13;1
71;C002277;F000098;11/07/12;0,23718
71;C002277;F000187;11/07/12;0,00641
71;C002277;F000214;11/07/12;0,26904
71;C002277;F000242;11/07/12;0,01282
71;C002277;F000301;11/07/12;0,00385
71;C002277;F000309;11/07/12;0,09467
71;C002277;F000469;11/07/12;0,00641
71;C002277;F000669;11/07/12;0,02564
71;C002277;F001521;11/07/12;0,20458
71;C002277;C002096;11/07/12;0,1394
71;C002278;F002073;11/07/12;1
71;C002278;E001880;30/06/20;0,06667
71;C002278;E003185;30/12/20;0,06667
71;C002279;F000004;13/07/12;0,0012
71;C002279;F000049;13/07/12;0,00474
71;C002279;F000120;13/07/12;0,15
71;C002279;F000516;13/07/12;0,0018
71;C002279;F000533;13/07/12;0,00474
71;C002279;F000711;13/07/12;0,00474
71;C002279;F001963;13/07/12;0,83248
71;C002279;F002112;13/07/12;0,0003
71;C002280;F002182;13/07/12;0,0025
71;C002280;F002400;13/07/12;0,8525
71;C002280;F002401;13/07/12;0,145
71;C002281;F000002;13/07/12;0,00698
71;C002281;F000004;13/07/12;0,01587
71;C002281;F000010;13/07/12;0,00794
71;C002281;F000045;13/07/12;0,00698
71;C002281;F000298;13/07/12;0,00102
71;C002281;F000322;13/07/12;0,01017
71;C002281;F000475;26/02/13;0,70088
71;C002281;F000873;13/07/12;0,00254
71;C002281;F000951;13/07/12;0,0381
71;C002281;F001292;13/07/12;0,01587
71;C002281;F001393;13/07/12;0,00318
71;C002281;F001568;13/07/12;0,19048
71;C002282;F000010;16/07/12;0,00333
71;C002282;F000097;16/07/12;0,24633
71;C002282;F000204;16/07/12;0,41483
71;C002282;F000304;16/07/12;0,0005
71;C002282;F000457;16/07/12;0,33333
71;C002282;F000977;16/07/12;0,00167
71;C002283;F001696;24/07/12;0,02813
71;C002283;F001697;24/07/12;0,075
71;C002283;F002050;24/07/12;0,03125
71;C002283;E001940;31/10/19;0,00667
71;C002283;E001978;30/12/20;0,00667
71;C002283;C001313;24/07/12;0,86563
71;C002284;F000004;24/07/12;0,0069
71;C002284;F000270;24/07/12;0,09852
71;C002284;F000271;24/07/12;0,03506
71;C002284;F000325;24/07/12;0,00331
71;C002284;F000463;24/07/12;0,07458
71;C002284;F000977;24/07/12;0,00138
71;C002284;F000989;24/07/12;0,04138
71;C002284;F001200;24/07/12;0,0378
71;C002284;F001273;23/10/17;0,70108
71;C002285;F000005;24/07/12;0,00074
71;C002285;F000190;24/07/12;0,05929
71;C002285;F000298;24/07/12;0,01371
71;C002285;F000299;29/10/13;0,00963
71;C002285;F000301;24/07/12;0,03086
71;C002285;F000304;29/10/13;0,01175
71;C002285;F000306;29/10/13;0,0125
71;C002285;F000311;24/07/12;0,1845
71;C002285;F000322;29/10/13;0,0572
71;C002285;F002597;20/10/21;0,61982
71;C002286;F000004;24/07/12;0,06667
71;C002286;F000006;29/10/13;0,04006
71;C002286;F000010;24/07/12;0,002
71;C002286;F000463;21/10/21;0,41413
71;C002286;F000740;24/07/12;0,003
71;C002286;F000744;24/07/12;0,00007
71;C002286;F000951;24/07/12;0,02
71;C002286;F001794;29/10/13;0,18939
71;C002286;F002300;21/10/21;0,0044
71;C002286;F002597;21/10/21;0,21361
71;C002286;C002285;24/07/12;0,04667
71;C002287;F000098;26/07/12;0,57941
71;C002287;F000214;26/07/12;0,35294
71;C002287;F000414;26/07/12;0,05882
71;C002287;F000469;26/07/12;0,00882
71;C002288;F000010;26/07/12;0,005
71;C002288;F002050;26/07/12;0,0225
71;C002288;E001940;09/10/19;0,00813
71;C002288;C001313;26/07/12;0,9725
71;C002289;F000004;26/07/12;0,07425
71;C002289;F000010;26/07/12;0,005
71;C002289;F000204;26/07/12;0,05196
71;C002289;F000279;26/07/12;0,245
71;C002289;F000309;26/07/12;0,10154
71;C002289;F000679;26/07/12;0,015
71;C002289;F000815;26/07/12;0,045
71;C002289;F000977;26/07/12;0,00225
71;C002289;F001634;26/07/12;0,06
71;C002289;F001712;26/07/12;0,25
71;C002289;F002406;26/07/12;0,15
71;C002290;F001055;27/07/12;0,03062
71;C002290;F001068;27/07/12;0,20077
71;C002290;F001080;27/07/12;0,12689
71;C002290;F001085;27/07/12;0,02143
71;C002290;F001088;27/07/12;0,00223
71;C002290;F001089;27/07/12;0,00143
71;C002290;F001090;27/07/12;0,00092
71;C002290;F001091;27/07/12;0,00018
71;C002290;F001265;27/07/12;0,00012
71;C002290;F001513;27/07/12;0,03678
71;C002290;F001691;27/07/12;0,15308
71;C002290;F001855;27/07/12;0,04286
71;C002290;F001856;27/07/12;0,36433
71;C002290;F002252;27/07/12;0,01837
71;C002291;F001048;27/07/12;0,07455
71;C002291;F001051;27/07/12;0,02
71;C002291;F001054;27/07/12;0,00431
71;C002291;F001068;27/07/12;0,61106
71;C002291;F001074;27/07/12;0,07692
71;C002291;F001076;27/07/12;0,08032
71;C002291;F001081;27/07/12;0,01695
71;C002291;F001241;27/07/12;0,01539
71;C002291;C002290;27/07/12;0,1005
71;C002292;F000120;27/07/12;0,12
71;C002292;F000270;27/07/12;0,007
71;C002292;F000323;27/07/12;0,0073
71;C002292;F000516;27/07/12;0,0017
71;C002292;F000697;30/08/12;0,009
71;C002292;F000977;27/07/12;0,0002
71;C002292;F001060;27/07/12;0,002
71;C002292;F001963;27/07/12;0,5723
71;C002292;F001977;27/07/12;0,08
71;C002292;F002138;27/07/12;0,0895
71;C002292;F002211;27/07/12;0,0005
71;C002292;F002396;27/07/12;0,02
71;C002292;F002804;08/07/21;0,0895
71;C002292;F003024;04/01/17;0,001
71;C002293;F001059;14/06/16;0,002
71;C002293;F001963;14/06/16;0,20034
71;C002293;F002029;14/06/16;0,48063
71;C002293;F002408;14/06/16;0,1
71;C002293;F002426;14/06/16;0,00568
71;C002293;F002427;14/06/16;0,00681
71;C002293;F002641;14/06/16;0,00454
71;C002293;F002761;14/06/16;0,2
71;C002294;F000004;27/07/12;0,001
71;C002294;F000120;27/07/12;0,12
71;C002294;F000516;27/07/12;0,0019
71;C002294;F000977;27/07/12;0,0002
71;C002294;F001963;20/12/13;0,5952
71;C002294;F001977;27/07/12;0,13
71;C002294;F002351;27/07/12;0,0005
71;C002294;F002412;27/07/12;0,15
71;C002294;F002600;20/12/13;0,0012
71;C002295;F000004;22/08/12;0,1
71;C002295;F000010;22/08/12;0,00208
71;C002295;F000204;14/10/13;0,06125
71;C002295;F000463;22/08/12;0,06915
71;C002295;F000951;22/08/12;0,025
71;C002295;F000960;22/08/12;0,06047
71;C002295;F001066;22/08/12;0,04167
71;C002295;C000847;22/08/12;0,02083
71;C002295;B001635;14/10/13;0,61954
71;C002296;F000004;24/08/12;0,0005
71;C002296;F000120;24/08/12;0,14137
71;C002296;F000516;24/08/12;0,001
71;C002296;F001659;24/08/12;0,00009
71;C002296;F001963;24/08/12;0,52139
71;C002296;F001965;24/08/12;0,005
71;C002296;F002083;24/08/12;0,02571
71;C002296;F002142;24/08/12;0,30329
71;C002296;F002211;24/08/12;0,0008
71;C002296;F002413;24/08/12;0,00085
71;C002297;F000005;24/08/12;0,00029
71;C002297;F000054;24/08/12;0,0001
71;C002297;F000064;24/08/12;0,01248
71;C002297;F000120;29/11/12;0,72144
71;C002297;F000205;24/08/12;0,00664
71;C002297;F000241;29/11/12;0,00015
71;C002297;F000250;24/08/12;0,0027
71;C002297;F000298;24/08/12;0,00635
71;C002297;F000299;24/08/12;0,0015
71;C002297;F000301;24/08/12;0,00191
71;C002297;F000303;24/08/12;0,00194
71;C002297;F000306;24/08/12;0,00208
71;C002297;F000310;24/08/12;0,00762
71;C002297;F000311;24/08/12;0,06833
71;C002297;F000313;24/08/12;0,01714
71;C002297;F000322;24/08/12;0,07626
71;C002297;F000740;29/11/12;0,01587
71;C002297;F000978;29/11/12;0,00007
71;C002297;F001866;29/11/12;0,05714
71;C002298;F000004;29/11/12;0,07059
71;C002298;F000006;24/08/12;0,0072
71;C002298;F000010;24/08/12;0,00177
71;C002298;F000120;29/11/12;0,1626
71;C002298;F000200;29/11/12;0,07465
71;C002298;F000204;29/11/12;0,05744
71;C002298;F000240;24/08/12;0,20047
71;C002298;F000463;24/08/12;0,16608
71;C002298;F000579;24/08/12;0,00256
71;C002298;F000840;24/08/12;0,00125
71;C002298;F000977;24/08/12;0,00094
71;C002298;F000989;29/11/12;0,02824
71;C002298;F002112;29/11/12;0,01765
71;C002298;F002175;29/11/12;0,13445
71;C002298;C002297;24/08/12;0,07412
71;C002299;F000010;24/08/12;0,005
71;C002299;F000961;24/08/12;0,2075
71;C002299;F001401;02/12/14;0,33333
71;C002299;F002050;24/08/12;0,0375
71;C002299;F002343;24/08/12;0,08333
71;C002299;C001304;24/08/12;0,33333
71;C002300;F000004;27/08/12;0,12098
71;C002300;F000010;27/08/12;0,00396
71;C002300;F000204;27/08/12;0,76625
71;C002300;F000211;27/08/12;0,0224
71;C002300;F000270;27/08/12;0,02364
71;C002300;F000284;27/08/12;0,03636
71;C002300;F000304;27/08/12;0,00005
71;C002300;F000876;27/08/12;0,01818
71;C002300;F002300;27/08/12;0,00818
71;C002301;F000064;28/08/12;0,02036
71;C002301;F000156;28/08/12;0,25
71;C002301;F000187;28/08/12;0,005
71;C002301;F000214;28/08/12;0,07582
71;C002301;F000298;28/08/12;0,016
71;C002301;F000300;28/08/12;0,01572
71;C002301;F000301;28/08/12;0,003
71;C002301;F000305;28/08/12;0,01455
71;C002301;F000307;28/08/12;0,02213
71;C002301;F000309;28/08/12;0,18462
71;C002301;F000310;28/08/12;0,012
71;C002301;F000314;28/08/12;0,16565
71;C002301;F000325;28/08/12;0,02801
71;C002301;F000469;28/08/12;0,0075
71;C002301;F000868;28/08/12;0,17967
71;C002302;F000016;07/09/12;0,0266
71;C002302;F000098;07/09/12;0,44653
71;C002302;F000187;07/09/12;0,01277
71;C002302;F000214;07/09/12;0,11489
71;C002302;F000279;07/09/12;0,14894
71;C002302;F000465;07/09/12;0,0234
71;C002302;F000469;07/09/12;0,00745
71;C002302;F000634;07/09/12;0,0266
71;C002302;F000669;07/09/12;0,00532
71;C002302;F000840;07/09/12;0,02262
71;C002302;F000841;07/09/12;0,00532
71;C002302;F002418;07/09/12;0,15957
71;C002303;F000204;29/10/13;0,33333
71;C002303;F001444;14/05/13;0,33333
71;C002303;F001788;10/09/12;0,33333
71;C002304;F000098;31/10/13;0,31364
71;C002304;F000187;23/12/13;0,01091
71;C002304;F001149;13/05/13;0,00273
71;C002304;F001344;10/09/12;0,24546
71;C002304;F001656;23/04/13;0,00909
71;C002304;F001859;10/09/12;0,02909
71;C002304;F001889;10/09/12;0,00727
71;C002304;F002106;10/09/12;0,01818
71;C002304;F002282;10/09/12;0,09091
71;C002304;C002158;11/10/13;0,27273
71;C002305;F000010;10/09/12;0,00199
71;C002305;F000180;10/09/12;0,43182
71;C002305;F000212;10/09/12;0,17614
71;C002305;F000469;10/09/12;0,00938
71;C002305;B001642;10/09/12;0,38068
71;C002306;F000491;10/09/12;0,83848
71;C002306;F000537;10/09/12;0,02389
71;C002306;F000678;10/09/12;0,11375
71;C002306;F001609;10/09/12;0,02389
71;C002307;F000004;12/09/12;0,02778
71;C002307;F000010;12/09/12;0,00139
71;C002307;F000022;12/09/12;0,03472
71;C002307;F000261;12/09/12;0,93403
71;C002307;F000873;12/09/12;0,00139
71;C002307;F002069;12/09/12;0,00069
71;C002308;F000057;17/09/12;0,00005
71;C002308;F000075;17/09/12;0,00005
71;C002308;F000120;17/09/12;0,25
71;C002308;F000194;17/09/12;0,00005
71;C002308;F000516;17/09/12;0,0019
71;C002308;F000552;17/09/12;0,02812
71;C002308;F000570;17/09/12;0,00219
71;C002308;F000700;17/09/12;0,00008
71;C002308;F000711;17/09/12;0,00008
71;C002308;F000830;17/09/12;0,00005
71;C002308;F000831;17/09/12;0,00219
71;C002308;F000907;17/09/12;0,00005
71;C002308;F000908;17/09/12;0,00014
71;C002308;F000913;17/09/12;0,00062
71;C002308;F000947;17/09/12;0,00014
71;C002308;F000972;17/09/12;0,00062
71;C002308;F001095;17/09/12;0,00005
71;C002308;F001486;21/08/18;0,00005
71;C002308;F001546;17/09/12;0,00005
71;C002308;F001903;17/09/12;0,00005
71;C002308;F001904;17/09/12;0,00005
71;C002308;F001962;17/09/12;0,07636
71;C002308;F001963;30/11/16;0,62196
71;C002308;F002237;17/09/12;0,00005
71;C002308;F002420;17/09/12;0,00005
71;C002308;F002421;30/11/16;0,015
71;C002309;F000284;20/09/12;0,20943
71;C002309;F001398;20/09/12;0,10472
71;C002309;F002423;20/09/12;0,4654
71;C002309;F002424;20/09/12;0,22045
71;C002310;F000004;20/09/12;0,1
71;C002310;F000010;20/09/12;0,00257
71;C002310;F000204;20/09/12;0,13359
71;C002310;F000259;20/09/12;0,00229
71;C002310;F000279;20/09/12;0,22985
71;C002310;F000740;20/09/12;0,00429
71;C002310;F000977;20/09/12;0,00143
71;C002310;F000989;20/09/12;0,02857
71;C002310;F001041;09/01/13;0,00069
71;C002310;F001421;20/09/12;0,0025
71;C002310;F002422;20/09/12;0,17212
71;C002310;F002425;20/09/12;0,03057
71;C002310;B001647;20/09/12;0,29154
71;C002311;F000005;21/09/12;0,00026
71;C002311;F000006;21/09/12;0,07347
71;C002311;F000045;21/09/12;0,05
71;C002311;F000204;21/09/12;0,39484
71;C002311;F000259;21/09/12;0,024
71;C002311;F000299;21/09/12;0,00199
71;C002311;F000301;21/09/12;0,0012
71;C002311;F000306;21/09/12;0,00293
71;C002311;F000311;21/09/12;0,02637
71;C002311;F000740;21/09/12;0,028
71;C002311;F000792;21/09/12;0,05051
71;C002311;F000960;21/09/12;0,29028
71;C002311;F000978;21/09/12;0,00015
71;C002311;F001848;21/09/12;0,056
71;C002312;F000004;21/09/12;0,14167
71;C002312;F000007;21/09/12;0,03897
71;C002312;F000010;21/09/12;0,0025
71;C002312;F000022;21/09/12;0,02083
71;C002312;F000204;21/09/12;0,27772
71;C002312;F000240;21/09/12;0,08702
71;C002312;F001017;21/09/12;0,02083
71;C002312;C002311;21/09/12;0,08333
71;C002312;B001649;21/09/12;0,32713
71;C002313;F000010;21/09/12;0,01127
71;C002313;F000469;21/09/12;0,01409
71;C002313;F000961;21/09/12;0,29296
71;C002313;F001769;21/09/12;0,3062
71;C002313;F001879;21/09/12;0,03747
71;C002313;F002378;21/09/12;0,33803
71;C002314;F000187;26/09/12;0,01373
71;C002314;F000469;26/09/12;0,01373
71;C002314;F000669;26/09/12;0,0098
71;C002314;F000841;26/09/12;0,01961
71;C002314;B001652;26/09/12;0,94314
71;C002315;F000010;17/04/13;0,012
71;C002315;F000469;17/04/13;0,012
71;C002315;F000961;17/04/13;0,24
71;C002315;F001443;17/04/13;0,336
71;C002315;F002428;17/04/13;0,16
71;C002315;F002429;17/04/13;0,16
71;C002315;F002430;17/04/13;0,032
71;C002315;F002431;17/04/13;0,048
71;C002316;F000004;01/10/12;0,001
71;C002316;F000064;31/03/17;0,0102
71;C002316;F000299;31/03/17;0,00229
71;C002316;F000301;31/03/17;0,01676
71;C002316;F000304;31/03/17;0,00157
71;C002316;F000306;31/03/17;0,00595
71;C002316;F000516;01/10/12;0,001
71;C002316;F000552;31/03/17;0,01679
71;C002316;F001857;31/03/17;0,003
71;C002316;F001963;24/01/19;0,92683
71;C002316;F002017;01/10/12;0,01
71;C002316;F002112;31/03/17;0,002
71;C002316;F002413;01/10/12;0,0009
71;C002316;C003413;31/03/17;0,00173
71;C002317;F000005;04/10/12;0,00041
71;C002317;F000064;04/10/12;0,01293
71;C002317;F000098;04/10/12;0,05656
71;C002317;F000187;04/10/12;0,01984
71;C002317;F000214;04/10/12;0,04443
71;C002317;F000242;04/10/12;0,01587
71;C002317;F000300;04/10/12;0,01426
71;C002317;F000301;04/10/12;0,01524
71;C002317;F000305;04/10/12;0,01299
71;C002317;F000307;04/10/12;0,02107
71;C002317;F000310;04/10/12;0,00381
71;C002317;F000313;04/10/12;0,01524
71;C002317;F000469;04/10/12;0,00794
71;C002317;F000669;04/10/12;0,01587
71;C002317;F000687;04/10/12;0,07937
71;C002317;F000840;04/10/12;0,00844
71;C002317;F000978;04/10/12;0,00012
71;C002317;F001656;04/10/12;0,01429
71;C002317;F001796;04/10/12;0,64133
71;C002318;F000010;08/10/12;0,01127
71;C002318;F000469;08/10/12;0,01409
71;C002318;F000961;08/10/12;0,29296
71;C002318;F002271;08/10/12;0,68169
71;C002319;F000004;08/10/12;0,02
71;C002319;F000010;08/10/12;0,00875
71;C002319;F000204;08/10/12;0,665
71;C002319;F000716;08/10/12;0,1375
71;C002319;F000951;08/10/12;0,0175
71;C002319;F000977;08/10/12;0,00125
71;C002319;F001491;08/10/12;0,075
71;C002319;F001760;08/10/12;0,075
71;C002320;F000120;15/10/12;0,25
71;C002320;F002575;27/08/13;0,03
71;C002320;C001313;15/10/12;0,72
71;C002322;F000004;12/04/17;0,00267
71;C002322;F000279;12/04/17;0,6
71;C002322;F001060;12/04/17;0,005
71;C002322;F001398;12/04/17;0,16533
71;C002322;F001478;12/04/17;0,00033
71;C002322;F002435;12/04/17;0,08
71;C002322;C003111;12/04/17;0,14667
71;C002323;F000285;26/06/20;0,01539
71;C002323;F000465;16/10/12;0,01539
71;C002323;F000469;16/10/12;0,01026
71;C002323;F000841;16/10/12;0,01539
71;C002323;B001663;16/10/12;0,94359
71;C002324;F000056;06/06/13;0,0025
71;C002324;F000238;06/06/13;0,003
71;C002324;F000977;19/10/12;0,0001
71;C002324;F001606;06/06/13;0,001
71;C002324;F001963;26/06/13;0,3864
71;C002324;F001977;26/06/13;0,02
71;C002324;F002065;06/06/13;0,05
71;C002324;F002211;06/06/13;0,0015
71;C002324;F002366;26/06/13;0,005
71;C002324;F002438;06/06/13;0,014
71;C002324;F002439;06/06/13;0,0015
71;C002324;F002440;06/06/13;0,1
71;C002324;F002463;10/01/13;0,225
71;C002324;F002464;10/01/13;0,19
71;C002325;F000187;23/10/12;0,01273
71;C002325;F000214;23/10/12;0,01818
71;C002325;F000469;23/10/12;0,01091
71;C002325;F000669;23/10/12;0,01455
71;C002325;F000841;23/10/12;0,01455
71;C002325;B001667;23/10/12;0,92909
71;C002326;F000187;23/10/12;0,02909
71;C002326;F000214;09/12/13;0,14813
71;C002326;F000469;23/10/12;0,01636
71;C002326;F000669;23/10/12;0,01818
71;C002326;F000841;23/10/12;0,02
71;C002326;F001149;23/10/12;0,00364
71;C002326;F001656;23/10/12;0,01818
71;C002326;F001796;23/10/12;0,55096
71;C002326;F002175;09/12/13;0,18182
71;C002326;F002602;09/12/13;0,01364
71;C002327;F000010;08/02/17;0,00515
71;C002327;F000064;08/02/17;0,0063
71;C002327;F000142;08/02/17;0,11908
71;C002327;F000298;08/02/17;0,00495
71;C002327;F000300;08/02/17;0,00382
71;C002327;F000301;08/02/17;0,00232
71;C002327;F000305;08/02/17;0,00394
71;C002327;F000307;08/02/17;0,00479
71;C002327;F000309;08/02/17;0,0761
71;C002327;F000310;08/02/17;0,00186
71;C002327;F000313;08/02/17;0,01499
71;C002327;F000469;08/02/17;0,00958
71;C002327;F001696;08/02/17;0,12882
71;C002327;F001697;08/02/17;0,25763
71;C002327;F002050;08/02/17;0,36069
71;C002327;E001880;31/08/20;0,05208
71;C002327;E003185;30/12/20;0,05208
71;C002329;F000517;29/10/12;0,002
71;C002329;F000847;29/10/12;0,003
71;C002329;F000922;29/10/12;0,002
71;C002329;F001963;29/10/12;0,9224
71;C002329;F002009;29/10/12;0,0007
71;C002329;F002361;29/10/12;0,005
71;C002329;F002442;29/10/12;0,062
71;C002329;F002443;29/10/12;0,0007
71;C002329;F002444;29/10/12;0,0022
71;C002330;F000773;31/10/12;0,00001
71;C002330;F002027;31/10/12;0,00005
71;C002330;C001159;31/10/12;0,00086
71;C002330;C001160;31/10/12;0,00043
71;C002331;F000010;12/11/13;0,00332
71;C002331;F000900;31/10/12;0,15699
71;C002331;F001859;31/10/12;0,04847
71;C002331;F001889;31/10/12;0,00434
71;C002331;B001671;31/10/12;0,78689
71;C002332;F000010;12/11/13;0,00395
71;C002332;F000900;31/10/12;0,16195
71;C002332;F001348;31/10/12;0,04421
71;C002332;F001889;31/10/12;0,00447
71;C002332;B001672;31/10/12;0,78543
71;C002333;F000004;06/11/12;0,001
71;C002333;F000030;06/11/12;0,00132
71;C002333;F000120;06/11/12;0,15
71;C002333;F000204;06/11/12;0,03
71;C002333;F000516;06/11/12;0,001
71;C002333;F001401;06/11/12;0,02753
71;C002333;F001963;06/11/12;0,78825
71;C002333;F002413;06/11/12;0,0009
71;C002333;E002776;11/02/20;0,00097
71;C002334;F000098;31/10/13;0,28208
71;C002334;F000187;23/12/13;0,01042
71;C002334;F000214;14/05/14;0,30125
71;C002334;F000242;01/10/13;0,025
71;C002334;F000924;22/02/16;0,11042
71;C002334;F001656;23/04/13;0,01042
71;C002334;F001889;07/11/12;0,01042
71;C002334;C002158;07/11/12;0,25
71;C002335;F000098;31/10/13;0,26947
71;C002335;F000187;23/12/13;0,01579
71;C002335;F000214;14/05/14;0,325
71;C002335;F001149;13/05/13;0,00395
71;C002335;F001656;23/04/13;0,01316
71;C002335;F001859;07/11/12;0,02316
71;C002335;F001889;07/11/12;0,01053
71;C002335;F002106;07/11/12;0,02316
71;C002335;C002158;07/11/12;0,31579
71;C002336;F000005;29/01/13;0,00026
71;C002336;F000054;29/01/13;0,00006
71;C002336;F000064;29/01/13;0,00802
71;C002336;F000298;29/01/13;0,00378
71;C002336;F000300;29/01/13;0,00487
71;C002336;F000301;29/01/13;0,00296
71;C002336;F000305;29/01/13;0,00502
71;C002336;F000307;29/01/13;0,00611
71;C002336;F000310;29/01/13;0,00142
71;C002336;F000311;29/01/13;0,02545
71;C002336;F000314;29/01/13;0,05803
71;C002336;F000579;29/01/13;0,04479
71;C002336;F000724;29/01/13;0,81264
71;C002336;F002310;29/01/13;0,0266
71;C002337;F000010;09/11/12;0,00764
71;C002337;F000121;29/01/13;0,45318
71;C002337;F000240;09/11/12;0,04274
71;C002337;F000256;09/11/12;0,00125
71;C002337;F000469;09/11/12;0,02431
71;C002337;F000475;09/11/12;0,28247
71;C002337;F001149;09/11/12;0,00389
71;C002337;F002445;09/11/12;0,00833
71;C002337;C002336;29/01/13;0,1762
71;C002338;F000005;12/11/12;0,00032
71;C002338;F000098;11/06/13;0,17231
71;C002338;F000205;12/11/12;0,00281
71;C002338;F000214;12/11/12;0,10617
71;C002338;F000242;11/06/13;0,02
71;C002338;F000285;15/06/20;0,00988
71;C002338;F000301;12/11/12;0,00185
71;C002338;F000469;12/11/12;0,00988
71;C002338;F000669;12/11/12;0,01605
71;C002338;F000841;12/11/12;0,00988
71;C002338;F001065;11/06/13;0,02
71;C002338;B001667;12/11/12;0,63086
71;C002339;F000491;02/02/22;0,8
71;C002339;F003274;02/02/22;0,00238
71;C002339;F003689;02/02/22;0,19762
71;C002340;F000004;13/11/12;0,002
71;C002340;F000227;13/11/12;0,0593
71;C002340;F000306;13/11/12;0,00048
71;C002340;F000537;17/05/18;0,00048
71;C002340;F000633;13/11/12;0,0424
71;C002340;F001060;13/11/12;0,002
71;C002340;F001962;17/05/18;0,01
71;C002340;F001963;17/05/18;0,34133
71;C002340;F002314;13/11/12;0,1016
71;C002340;F002761;27/06/16;0,44041
71;C002341;F000010;15/11/12;0,04309
71;C002341;F002050;15/11/12;0,25863
71;C002341;F002448;15/11/12;0,09481
71;C002341;C001313;15/11/12;0,60348
71;C002342;F000004;15/11/12;0,069
71;C002342;F000010;12/02/13;0,01
71;C002342;F000022;15/11/12;0,0975
71;C002342;F000142;12/02/13;0,744
71;C002342;F000977;15/11/12;0,0045
